Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Lifetime_Value_Capped,Launch_Year,Launch_Month,Launch_Day,Launch_Day_of_Week,Peak_Sales_Year,Peak_Sales_Month,Peak_Sales_Day,Peak_Sales_Day_of_Week,Customer_Segment,Total_Estimated_Spend,Value_Per_Purchase_Frequency
CUST_WEJNGG,PROD_CRTY94,TRANS_TY5U58,1,88.14,Sports,46,Asia,0.54,2002.05,2022-03-29,2023-09-30,Summer,Evening,Discount,2002.05,2022,3,29,Tuesday,2023,9,30,Saturday,Low Value,88.14,2002.05
CUST_5RD37Q,PROD_49JA3W,TRANS_R1F7UT,3,28.9,Sports,66,Asia,0.11,5962.89,2022-07-24,2023-09-05,Winter,Afternoon,Discount,5962.89,2022,7,24,Sunday,2023,9,5,Tuesday,High Value,86.7,1987.63
CUST_V7HHKW,PROD_8S41MW,TRANS_KKM711,3,109.4,Clothing,17,Asia,0.69,4412.67,2021-10-27,2023-02-15,Spring,Evening,Loyalty Program,4412.67,2021,10,27,Wednesday,2023,2,15,Wednesday,Medium Value,328.2,1470.89
CUST_3SGWAY,PROD_AWDO0J,TRANS_H0BFGK,10,141.86,Clothing,29,Asia,0.61,9935.19,2021-02-16,2023-08-06,Fall,Afternoon,Email Campaign,9935.19,2021,2,16,Tuesday,2023,8,6,Sunday,Very High Value,1418.6,993.52
CUST_D7Y3U7,PROD_JK9L2F,TRANS_CRUU7N,19,100.74,Sports,46,South America,0.06,3475.68,2022-05-19,2023-09-12,Winter,Afternoon,Discount,3475.68,2022,5,19,Thursday,2023,9,12,Tuesday,Medium Value,1914.06,182.93
CUST_IEL7CY,PROD_6ALFGT,TRANS_5IUWES,8,148.14,Clothing,23,South America,0.78,8153.36,2020-02-22,2023-06-05,Winter,Evening,Loyalty Program,8153.36,2020,2,22,Saturday,2023,6,5,Monday,Very High Value,1185.12,1019.17
CUST_7ACBMN,PROD_YQ4U99,TRANS_HTKXQ0,18,121.4,Electronics,48,Europe,0.33,9702.23,2022-12-05,2023-08-17,Summer,Evening,Loyalty Program,9702.23,2022,12,5,Monday,2023,8,17,Thursday,Very High Value,2185.2,539.01
CUST_YN1N1P,PROD_EH045I,TRANS_CU4PZT,13,199.04,Sports,46,North America,0.19,4875.42,2020-04-21,2023-01-05,Summer,Evening,Discount,4875.42,2020,4,21,Tuesday,2023,1,5,Thursday,Medium Value,2587.52,375.03
CUST_MITM1W,PROD_GO6DBQ,TRANS_A4T3UU,8,168.16,Electronics,47,Europe,0.59,6361.91,2022-01-29,2023-03-12,Spring,Morning,Loyalty Program,6361.91,2022,1,29,Saturday,2023,3,12,Sunday,High Value,1345.28,795.24
CUST_RT97NE,PROD_744HGJ,TRANS_25PJ1I,14,172.42,Electronics,44,Europe,0.41,5296.92,2021-07-23,2023-02-10,Spring,Morning,Discount,5296.92,2021,7,23,Friday,2023,2,10,Friday,High Value,2413.88,378.35
CUST_JIKGXI,PROD_BGORL0,TRANS_GEAGHG,7,27.78,Sports,58,Europe,0.45,2471.54,2020-09-29,2023-01-24,Winter,Afternoon,Loyalty Program,2471.54,2020,9,29,Tuesday,2023,1,24,Tuesday,Low Value,194.46,353.08
CUST_JQX8JD,PROD_9TM3FI,TRANS_L1L522,5,115.55,Home,34,North America,0.48,6473.78,2021-03-16,2023-10-31,Summer,Afternoon,Email Campaign,6473.78,2021,3,16,Tuesday,2023,10,31,Tuesday,High Value,577.75,1294.76
CUST_FQBRQT,PROD_VO2W97,TRANS_E37B9C,8,172.17,Home,46,Asia,0.11,3627.34,2022-01-03,2023-05-20,Spring,Afternoon,Loyalty Program,3627.34,2022,1,3,Monday,2023,5,20,Saturday,Medium Value,1377.36,453.42
CUST_IXNKYJ,PROD_Z6L7O2,TRANS_IS94Z8,10,151.56,Sports,27,Europe,0.81,9937.71,2020-02-06,2023-10-01,Fall,Morning,Email Campaign,9937.71,2020,2,6,Thursday,2023,10,1,Sunday,Very High Value,1515.6,993.77
CUST_AEXUZF,PROD_UU4TDP,TRANS_6SOSL6,17,115.93,Home,22,South America,0.16,7642.88,2021-09-03,2023-01-20,Spring,Evening,Loyalty Program,7642.88,2021,9,3,Friday,2023,1,20,Friday,Very High Value,1970.81,449.58
CUST_SRXLC8,PROD_AF7D4O,TRANS_VTQ5RL,12,67.62,Clothing,27,Asia,0.73,2366.42,2022-12-26,2023-01-04,Fall,Morning,Discount,2366.42,2022,12,26,Monday,2023,1,4,Wednesday,Low Value,811.44,197.2
CUST_EG1QJ2,PROD_Z6Y4OB,TRANS_OTUFT0,11,77.32,Electronics,60,Asia,0.58,8432.58,2021-05-24,2023-03-09,Spring,Morning,Loyalty Program,8432.58,2021,5,24,Monday,2023,3,9,Thursday,Very High Value,850.52,766.6
CUST_DWAZYH,PROD_GVWTXW,TRANS_J4S9VH,1,178.97,Home,37,Asia,0.5,1917.8,2020-08-13,2023-02-13,Fall,Afternoon,Loyalty Program,1917.8,2020,8,13,Thursday,2023,2,13,Monday,Low Value,178.97,1917.8
CUST_O9BAYE,PROD_RS20BK,TRANS_D7E3ZC,7,96.7,Electronics,19,South America,0.71,3602.75,2020-01-22,2023-04-18,Winter,Morning,Discount,3602.75,2020,1,22,Wednesday,2023,4,18,Tuesday,Medium Value,676.9,514.68
CUST_7FBFGG,PROD_7FIC8J,TRANS_99WLEC,19,38.78,Home,47,South America,0.27,4356.05,2021-10-01,2023-06-29,Summer,Afternoon,Loyalty Program,4356.05,2021,10,1,Friday,2023,6,29,Thursday,Medium Value,736.82,229.27
CUST_QQR3UC,PROD_3SIG73,TRANS_S583KX,3,23.34,Home,74,Asia,0.11,4490.25,2021-04-10,2023-08-23,Winter,Evening,Discount,4490.25,2021,4,10,Saturday,2023,8,23,Wednesday,Medium Value,70.02,1496.75
CUST_0VJ5SO,PROD_KFFE8A,TRANS_VUOVON,14,38.51,Sports,26,Europe,0.32,3441.75,2020-06-12,2023-12-29,Winter,Afternoon,Loyalty Program,3441.75,2020,6,12,Friday,2023,12,29,Friday,Medium Value,539.14,245.84
CUST_R2J26T,PROD_DVFUAX,TRANS_3HDF7I,9,130.88,Home,55,Asia,0.66,5162.13,2020-11-03,2023-12-28,Summer,Afternoon,Discount,5162.13,2020,11,3,Tuesday,2023,12,28,Thursday,High Value,1177.92,573.57
CUST_GX50T8,PROD_VEQ4AU,TRANS_TCH1WI,5,115.39,Clothing,51,South America,0.74,7801.91,2022-08-15,2023-04-24,Winter,Afternoon,Loyalty Program,7801.91,2022,8,15,Monday,2023,4,24,Monday,Very High Value,576.95,1560.38
CUST_4HLMXA,PROD_RVGOGQ,TRANS_5HW4W1,11,165.68,Clothing,34,Europe,0.08,2493.58,2021-08-07,2023-05-29,Fall,Afternoon,Email Campaign,2493.58,2021,8,7,Saturday,2023,5,29,Monday,Low Value,1822.48,226.69
CUST_5W4VTY,PROD_2GVFAM,TRANS_6QCROS,10,199.9,Electronics,30,South America,0.4,9888.87,2021-01-29,2023-07-03,Fall,Morning,Email Campaign,9888.87,2021,1,29,Friday,2023,7,3,Monday,Very High Value,1999.0,988.89
CUST_93IJ25,PROD_EQ9ECM,TRANS_ANP7HV,8,45.16,Electronics,11,Asia,0.8,792.77,2021-08-02,2023-10-12,Winter,Morning,Email Campaign,792.77,2021,8,2,Monday,2023,10,12,Thursday,Low Value,361.28,99.1
CUST_VRNSTY,PROD_E764MG,TRANS_X2DSYF,6,41.99,Home,89,North America,0.35,7606.84,2020-03-11,2023-02-05,Fall,Afternoon,Email Campaign,7606.84,2020,3,11,Wednesday,2023,2,5,Sunday,Very High Value,251.94,1267.81
CUST_9SIS1B,PROD_SAT0O2,TRANS_8VBXOM,3,137.63,Sports,53,South America,0.12,3998.16,2020-05-11,2023-05-26,Fall,Morning,Discount,3998.16,2020,5,11,Monday,2023,5,26,Friday,Medium Value,412.89,1332.72
CUST_RDD9XH,PROD_EGJSXW,TRANS_HLCAOU,7,148.09,Electronics,74,Europe,0.67,9762.4,2021-04-14,2023-11-11,Winter,Evening,Discount,9762.4,2021,4,14,Wednesday,2023,11,11,Saturday,Very High Value,1036.63,1394.63
CUST_K5JW1R,PROD_BG1KSC,TRANS_O2D54Z,18,176.83,Clothing,31,South America,0.11,3017.09,2021-03-30,2023-08-28,Spring,Morning,Discount,3017.09,2021,3,30,Tuesday,2023,8,28,Monday,Medium Value,3182.94,167.62
CUST_I8HVXN,PROD_T1I302,TRANS_FXW0WD,14,170.08,Electronics,21,Asia,0.44,1638.74,2021-04-08,2023-09-26,Summer,Morning,Email Campaign,1638.74,2021,4,8,Thursday,2023,9,26,Tuesday,Low Value,2381.12,117.05
CUST_TJFUYJ,PROD_0ZUKZO,TRANS_MIX3LZ,3,93.91,Electronics,33,North America,0.27,2634.34,2022-06-27,2023-12-10,Winter,Morning,Email Campaign,2634.34,2022,6,27,Monday,2023,12,10,Sunday,Medium Value,281.73,878.11
CUST_Z8Z42X,PROD_9GY75N,TRANS_CH6DQY,3,181.1,Sports,28,North America,0.01,764.0,2021-05-30,2023-08-20,Fall,Afternoon,Loyalty Program,764.0,2021,5,30,Sunday,2023,8,20,Sunday,Low Value,543.3,254.67
CUST_77B8MG,PROD_0OJRNK,TRANS_PNPSUK,14,146.57,Home,63,South America,0.8,7866.47,2022-07-09,2023-05-26,Winter,Evening,Loyalty Program,7866.47,2022,7,9,Saturday,2023,5,26,Friday,Very High Value,2051.98,561.89
CUST_RMOHGC,PROD_Y25G44,TRANS_Y6YGKD,4,41.19,Electronics,35,South America,0.03,2443.98,2022-12-14,2023-04-10,Spring,Morning,Loyalty Program,2443.98,2022,12,14,Wednesday,2023,4,10,Monday,Low Value,164.76,611.0
CUST_RMYGXZ,PROD_I5PLHT,TRANS_7X5QEE,10,74.29,Electronics,43,Europe,0.79,7238.04,2021-04-07,2023-08-19,Spring,Afternoon,Discount,7238.04,2021,4,7,Wednesday,2023,8,19,Saturday,High Value,742.9,723.8
CUST_OCPQ5V,PROD_U15QLK,TRANS_XKCMRC,2,89.88,Electronics,75,South America,0.26,984.8,2021-10-28,2023-10-06,Fall,Evening,Discount,984.8,2021,10,28,Thursday,2023,10,6,Friday,Low Value,179.76,492.4
CUST_EMHEBK,PROD_5P6YKZ,TRANS_V8Y1LC,10,105.93,Electronics,25,Asia,0.01,7784.65,2020-11-12,2023-06-30,Summer,Evening,Discount,7784.65,2020,11,12,Thursday,2023,6,30,Friday,Very High Value,1059.3,778.46
CUST_GJ8OOO,PROD_DTMPW8,TRANS_3ZXL8Z,12,139.8,Electronics,57,Asia,0.03,3924.0,2022-07-08,2023-08-15,Spring,Morning,Loyalty Program,3924.0,2022,7,8,Friday,2023,8,15,Tuesday,Medium Value,1677.6,327.0
CUST_PQZGMR,PROD_29B374,TRANS_2YCH0Q,18,32.83,Sports,88,North America,0.3,8816.05,2022-02-05,2023-11-19,Summer,Evening,Loyalty Program,8816.05,2022,2,5,Saturday,2023,11,19,Sunday,Very High Value,590.94,489.78
CUST_SAZKLY,PROD_IUHRPK,TRANS_NGG6M9,6,195.23,Sports,61,North America,0.29,2593.92,2021-02-03,2023-07-13,Spring,Evening,Email Campaign,2593.92,2021,2,3,Wednesday,2023,7,13,Thursday,Medium Value,1171.38,432.32
CUST_H4S5QS,PROD_U0CO0K,TRANS_5B50CG,4,94.13,Sports,32,North America,0.32,9613.59,2021-06-30,2023-10-09,Summer,Morning,Email Campaign,9613.59,2021,6,30,Wednesday,2023,10,9,Monday,Very High Value,376.52,2403.4
CUST_T0K2MW,PROD_67UFLF,TRANS_Z0G215,1,39.31,Electronics,88,South America,0.36,7383.41,2020-04-09,2023-08-20,Fall,Morning,Discount,7383.41,2020,4,9,Thursday,2023,8,20,Sunday,High Value,39.31,7383.41
CUST_R74V71,PROD_EYEW5Q,TRANS_TYU2CM,2,81.46,Clothing,47,Europe,0.69,3377.08,2022-02-23,2023-04-16,Summer,Morning,Loyalty Program,3377.08,2022,2,23,Wednesday,2023,4,16,Sunday,Medium Value,162.92,1688.54
CUST_EWFXEG,PROD_LAK0L6,TRANS_48X5BW,15,84.44,Electronics,76,North America,0.01,4232.16,2021-10-31,2023-06-23,Spring,Morning,Loyalty Program,4232.16,2021,10,31,Sunday,2023,6,23,Friday,Medium Value,1266.6,282.14
CUST_XGXAAS,PROD_F28063,TRANS_248D4M,6,79.07,Sports,17,Asia,0.72,8100.7,2020-11-04,2023-05-30,Winter,Evening,Email Campaign,8100.7,2020,11,4,Wednesday,2023,5,30,Tuesday,Very High Value,474.42,1350.12
CUST_T2KX8J,PROD_KAOS15,TRANS_R7O0QC,5,65.79,Sports,79,Asia,0.13,4546.23,2022-08-05,2023-10-20,Spring,Afternoon,Email Campaign,4546.23,2022,8,5,Friday,2023,10,20,Friday,Medium Value,328.95,909.25
CUST_89KT6H,PROD_I3MA81,TRANS_YNJPDW,8,41.64,Clothing,16,North America,0.82,8706.32,2022-07-02,2023-08-02,Winter,Afternoon,Email Campaign,8706.32,2022,7,2,Saturday,2023,8,2,Wednesday,Very High Value,333.12,1088.29
CUST_RFNQFK,PROD_43PABQ,TRANS_0EAYD9,15,113.26,Clothing,16,North America,0.11,6432.16,2021-11-07,2023-03-23,Summer,Evening,Email Campaign,6432.16,2021,11,7,Sunday,2023,3,23,Thursday,High Value,1698.9,428.81
CUST_6EL2AI,PROD_BY8732,TRANS_XUXUQZ,19,146.34,Home,78,North America,0.76,6425.91,2021-01-18,2023-11-04,Summer,Afternoon,Loyalty Program,6425.91,2021,1,18,Monday,2023,11,4,Saturday,High Value,2780.46,338.21
CUST_PNKY4N,PROD_15J2OA,TRANS_FVY1MH,4,193.26,Clothing,19,North America,0.62,9219.25,2021-11-02,2023-06-30,Winter,Morning,Email Campaign,9219.25,2021,11,2,Tuesday,2023,6,30,Friday,Very High Value,773.04,2304.81
CUST_JVC95O,PROD_594Y1X,TRANS_XS6M36,14,58.17,Clothing,57,North America,0.66,6873.6,2022-01-29,2023-04-24,Winter,Afternoon,Discount,6873.6,2022,1,29,Saturday,2023,4,24,Monday,High Value,814.38,490.97
CUST_FAOVIM,PROD_9O9RHO,TRANS_1LFH1H,2,124.86,Electronics,21,Europe,0.71,1387.56,2021-09-06,2023-03-23,Summer,Morning,Loyalty Program,1387.56,2021,9,6,Monday,2023,3,23,Thursday,Low Value,249.72,693.78
CUST_W3E01D,PROD_3IHWLW,TRANS_KB0LAI,2,75.42,Clothing,20,South America,0.98,3746.98,2022-07-12,2023-05-29,Spring,Morning,Discount,3746.98,2022,7,12,Tuesday,2023,5,29,Monday,Medium Value,150.84,1873.49
CUST_NYWK0T,PROD_P0KZ8I,TRANS_MTZ2CT,14,31.04,Electronics,78,Europe,0.54,7978.15,2022-01-20,2023-03-22,Spring,Evening,Discount,7978.15,2022,1,20,Thursday,2023,3,22,Wednesday,Very High Value,434.56,569.87
CUST_M7SH3W,PROD_7EDDGP,TRANS_I6W8JS,11,132.09,Clothing,50,North America,0.59,8481.25,2022-06-14,2023-02-06,Winter,Morning,Loyalty Program,8481.25,2022,6,14,Tuesday,2023,2,6,Monday,Very High Value,1452.99,771.02
CUST_900DIR,PROD_ZIWOV6,TRANS_9K90VI,6,76.3,Electronics,34,North America,0.32,6902.94,2022-11-30,2023-05-01,Summer,Afternoon,Discount,6902.94,2022,11,30,Wednesday,2023,5,1,Monday,High Value,457.8,1150.49
CUST_G9LK2U,PROD_352NJ5,TRANS_36B860,10,23.07,Sports,15,South America,0.35,8658.89,2020-07-12,2023-04-06,Summer,Afternoon,Email Campaign,8658.89,2020,7,12,Sunday,2023,4,6,Thursday,Very High Value,230.7,865.89
CUST_BZ0WS5,PROD_N73LJD,TRANS_HCJJLP,1,112.04,Electronics,79,Asia,0.33,1296.38,2022-09-01,2023-01-24,Spring,Afternoon,Email Campaign,1296.38,2022,9,1,Thursday,2023,1,24,Tuesday,Low Value,112.04,1296.38
CUST_HE8MSN,PROD_PY5NGA,TRANS_O1WRAT,5,191.42,Clothing,24,South America,0.72,1121.81,2022-08-04,2023-01-22,Fall,Morning,Loyalty Program,1121.81,2022,8,4,Thursday,2023,1,22,Sunday,Low Value,957.1,224.36
CUST_MRQH21,PROD_C7UA5C,TRANS_XG7OXJ,16,173.89,Clothing,16,Europe,0.9,7455.66,2022-10-15,2023-06-21,Winter,Afternoon,Discount,7455.66,2022,10,15,Saturday,2023,6,21,Wednesday,High Value,2782.24,465.98
CUST_NU99UL,PROD_T4IOIS,TRANS_6EQXL9,3,102.51,Sports,30,South America,0.8,4457.6,2020-03-15,2023-09-13,Fall,Afternoon,Loyalty Program,4457.6,2020,3,15,Sunday,2023,9,13,Wednesday,Medium Value,307.53,1485.87
CUST_FRPW0K,PROD_CI2QTB,TRANS_P1VU5G,3,178.8,Home,23,North America,0.97,149.09,2021-07-23,2023-12-24,Winter,Evening,Email Campaign,149.09,2021,7,23,Friday,2023,12,24,Sunday,Low Value,536.4,49.7
CUST_G34S6Z,PROD_L5AM5A,TRANS_BQSE92,5,100.97,Electronics,48,North America,0.47,4289.62,2020-05-31,2023-01-11,Winter,Evening,Email Campaign,4289.62,2020,5,31,Sunday,2023,1,11,Wednesday,Medium Value,504.85,857.92
CUST_MYYAH6,PROD_6RMS79,TRANS_VL5L8K,12,76.05,Sports,76,South America,0.84,6727.73,2022-05-25,2023-01-16,Summer,Evening,Email Campaign,6727.73,2022,5,25,Wednesday,2023,1,16,Monday,High Value,912.6,560.64
CUST_K7WZDS,PROD_2V8P0X,TRANS_US6CS5,18,132.49,Sports,43,South America,0.32,8215.07,2020-07-13,2023-09-08,Summer,Afternoon,Loyalty Program,8215.07,2020,7,13,Monday,2023,9,8,Friday,Very High Value,2384.82,456.39
CUST_NFU5E0,PROD_XU920R,TRANS_98LQTM,9,131.61,Electronics,60,South America,0.97,5229.97,2021-02-07,2023-01-14,Winter,Morning,Discount,5229.97,2021,2,7,Sunday,2023,1,14,Saturday,High Value,1184.49,581.11
CUST_LACE0F,PROD_4H6CQ7,TRANS_FQR2WA,14,42.51,Clothing,24,Europe,0.9,8227.99,2021-06-19,2023-02-08,Winter,Evening,Discount,8227.99,2021,6,19,Saturday,2023,2,8,Wednesday,Very High Value,595.14,587.71
CUST_XIE51L,PROD_4A5QIP,TRANS_PXSKC4,4,172.23,Home,66,North America,0.37,3941.76,2022-05-30,2023-09-10,Summer,Morning,Email Campaign,3941.76,2022,5,30,Monday,2023,9,10,Sunday,Medium Value,688.92,985.44
CUST_TCNFGE,PROD_UG98IK,TRANS_TGR2KS,2,90.37,Sports,52,Asia,0.86,4845.59,2022-03-27,2023-04-14,Winter,Evening,Discount,4845.59,2022,3,27,Sunday,2023,4,14,Friday,Medium Value,180.74,2422.8
CUST_7SSMKY,PROD_1QXWTD,TRANS_7SX1DL,18,87.13,Clothing,78,South America,0.88,6140.66,2020-01-30,2023-05-13,Summer,Evening,Discount,6140.66,2020,1,30,Thursday,2023,5,13,Saturday,High Value,1568.34,341.15
CUST_X6YD3H,PROD_Z94X3Z,TRANS_2L2PS4,13,101.02,Sports,63,South America,0.5,7408.55,2020-04-07,2023-01-17,Winter,Evening,Email Campaign,7408.55,2020,4,7,Tuesday,2023,1,17,Tuesday,High Value,1313.26,569.89
CUST_PP5LEM,PROD_TLW3ZB,TRANS_LDJVDI,17,195.97,Home,28,South America,0.7,5951.4,2020-11-19,2023-10-02,Winter,Evening,Email Campaign,5951.4,2020,11,19,Thursday,2023,10,2,Monday,High Value,3331.49,350.08
CUST_2U8ZLI,PROD_713S5F,TRANS_Q2QNOB,13,172.49,Home,11,South America,0.16,6599.33,2022-07-22,2023-12-27,Spring,Afternoon,Email Campaign,6599.33,2022,7,22,Friday,2023,12,27,Wednesday,High Value,2242.37,507.64
CUST_GT0L4K,PROD_GNW4PQ,TRANS_SQCQO0,6,146.79,Electronics,89,Europe,0.02,2055.19,2020-07-27,2023-12-12,Spring,Evening,Loyalty Program,2055.19,2020,7,27,Monday,2023,12,12,Tuesday,Low Value,880.74,342.53
CUST_T7DW5J,PROD_VDQCJ3,TRANS_SDOAWV,13,197.5,Electronics,65,Asia,0.03,8756.98,2021-10-11,2023-09-24,Summer,Afternoon,Email Campaign,8756.98,2021,10,11,Monday,2023,9,24,Sunday,Very High Value,2567.5,673.61
CUST_IIMOUV,PROD_0WISZM,TRANS_0YDH8X,5,119.46,Clothing,18,North America,0.09,9440.69,2022-01-22,2023-02-11,Summer,Evening,Email Campaign,9440.69,2022,1,22,Saturday,2023,2,11,Saturday,Very High Value,597.3,1888.14
CUST_MKMY91,PROD_X6D6MF,TRANS_I2TY7O,15,53.55,Home,28,Europe,0.56,7453.0,2021-05-18,2023-05-23,Winter,Afternoon,Email Campaign,7453.0,2021,5,18,Tuesday,2023,5,23,Tuesday,High Value,803.25,496.87
CUST_SG571P,PROD_9YF4WV,TRANS_G07QOF,10,187.07,Sports,47,Asia,0.44,8738.65,2022-11-06,2023-12-15,Summer,Morning,Email Campaign,8738.65,2022,11,6,Sunday,2023,12,15,Friday,Very High Value,1870.7,873.86
CUST_TLMNYC,PROD_K3L1ED,TRANS_SP8P24,8,89.05,Clothing,12,Europe,0.54,1151.73,2021-06-15,2023-06-22,Spring,Evening,Discount,1151.73,2021,6,15,Tuesday,2023,6,22,Thursday,Low Value,712.4,143.97
CUST_39M7DT,PROD_S4C3HJ,TRANS_0NYLG5,12,66.48,Electronics,81,South America,0.43,4059.22,2021-01-19,2023-10-04,Fall,Evening,Email Campaign,4059.22,2021,1,19,Tuesday,2023,10,4,Wednesday,Medium Value,797.76,338.27
CUST_04XT7G,PROD_2S8ESA,TRANS_0OMDE8,18,148.06,Electronics,5,Asia,0.65,6415.17,2021-01-12,2023-02-17,Spring,Afternoon,Discount,6415.17,2021,1,12,Tuesday,2023,2,17,Friday,High Value,2665.08,356.4
CUST_VJ8B5G,PROD_LZCSUE,TRANS_J44PRV,18,20.37,Sports,29,Europe,0.08,416.3,2020-01-17,2023-10-09,Winter,Evening,Loyalty Program,416.3,2020,1,17,Friday,2023,10,9,Monday,Low Value,366.66,23.13
CUST_7I014W,PROD_J5R9ZS,TRANS_3PUH73,8,58.12,Home,31,South America,0.58,5048.44,2022-12-26,2023-03-26,Winter,Morning,Loyalty Program,5048.44,2022,12,26,Monday,2023,3,26,Sunday,High Value,464.96,631.05
CUST_ENYBUH,PROD_EE7999,TRANS_QZB5YT,18,93.85,Home,34,Asia,0.58,481.3,2021-10-17,2023-07-21,Winter,Afternoon,Loyalty Program,481.3,2021,10,17,Sunday,2023,7,21,Friday,Low Value,1689.3,26.74
CUST_Q3PK3F,PROD_25NXAS,TRANS_ZMRXL6,19,74.13,Clothing,60,Europe,0.31,6471.85,2022-12-22,2023-06-04,Winter,Morning,Discount,6471.85,2022,12,22,Thursday,2023,6,4,Sunday,High Value,1408.47,340.62
CUST_V72GY0,PROD_F96KXR,TRANS_PCVK8G,16,198.97,Home,23,Asia,0.98,8698.2,2020-04-17,2023-03-09,Winter,Morning,Discount,8698.2,2020,4,17,Friday,2023,3,9,Thursday,Very High Value,3183.52,543.64
CUST_CHAK1W,PROD_U6SQUX,TRANS_49DT4I,17,63.75,Electronics,37,Europe,0.57,9318.21,2021-04-04,2023-03-19,Winter,Evening,Discount,9318.21,2021,4,4,Sunday,2023,3,19,Sunday,Very High Value,1083.75,548.13
CUST_59HBRU,PROD_I959NO,TRANS_Z218DF,16,60.31,Electronics,70,Europe,0.63,8279.57,2021-03-03,2023-03-20,Summer,Morning,Discount,8279.57,2021,3,3,Wednesday,2023,3,20,Monday,Very High Value,964.96,517.47
CUST_RAINZ8,PROD_4WGTAQ,TRANS_7E112E,11,69.03,Home,16,North America,0.59,6339.42,2021-05-18,2023-01-17,Spring,Morning,Discount,6339.42,2021,5,18,Tuesday,2023,1,17,Tuesday,High Value,759.33,576.31
CUST_VXRIZL,PROD_W9V0R7,TRANS_IQ5Z0X,1,86.95,Clothing,15,Europe,0.04,3986.98,2022-04-25,2023-12-22,Summer,Evening,Loyalty Program,3986.98,2022,4,25,Monday,2023,12,22,Friday,Medium Value,86.95,3986.98
CUST_WCOEZK,PROD_IM2XYW,TRANS_5GNQBM,18,152.87,Sports,68,North America,0.5,2351.09,2022-12-20,2023-07-25,Winter,Afternoon,Discount,2351.09,2022,12,20,Tuesday,2023,7,25,Tuesday,Low Value,2751.66,130.62
CUST_TLO4OA,PROD_MFDFO0,TRANS_JPNLGD,10,75.79,Clothing,12,North America,0.39,1560.08,2021-12-23,2023-06-19,Spring,Evening,Loyalty Program,1560.08,2021,12,23,Thursday,2023,6,19,Monday,Low Value,757.9,156.01
CUST_1E1OBT,PROD_SV5OSZ,TRANS_CT2320,12,104.68,Electronics,34,South America,0.55,8641.62,2022-09-15,2023-08-01,Spring,Evening,Discount,8641.62,2022,9,15,Thursday,2023,8,1,Tuesday,Very High Value,1256.16,720.14
CUST_7UPVFG,PROD_1153N6,TRANS_THAVE5,5,108.36,Home,28,South America,0.58,1965.1,2020-05-12,2023-05-08,Spring,Evening,Discount,1965.1,2020,5,12,Tuesday,2023,5,8,Monday,Low Value,541.8,393.02
CUST_PATK3B,PROD_JXFNQ3,TRANS_2QXMTE,4,20.35,Home,56,North America,0.54,3209.94,2020-11-26,2023-02-08,Fall,Afternoon,Email Campaign,3209.94,2020,11,26,Thursday,2023,2,8,Wednesday,Medium Value,81.4,802.48
CUST_TUBQRZ,PROD_E67GBJ,TRANS_TR20AI,14,68.31,Electronics,13,Europe,0.25,789.23,2021-04-20,2023-03-26,Spring,Afternoon,Loyalty Program,789.23,2021,4,20,Tuesday,2023,3,26,Sunday,Low Value,956.34,56.37
CUST_2A8PC3,PROD_4TY06M,TRANS_CFW9P9,15,58.54,Clothing,18,South America,0.6,9388.92,2021-04-29,2023-07-30,Winter,Afternoon,Email Campaign,9388.92,2021,4,29,Thursday,2023,7,30,Sunday,Very High Value,878.1,625.93
CUST_ZRS372,PROD_ZCHNA1,TRANS_B9WHGL,19,35.27,Home,70,Asia,0.91,313.79,2022-11-17,2023-10-31,Spring,Morning,Discount,313.79,2022,11,17,Thursday,2023,10,31,Tuesday,Low Value,670.13,16.52
CUST_21ELN2,PROD_1FNMVT,TRANS_KJ1JV0,8,187.04,Home,41,Europe,0.16,271.88,2022-08-28,2023-08-30,Fall,Evening,Discount,271.88,2022,8,28,Sunday,2023,8,30,Wednesday,Low Value,1496.32,33.98
CUST_TQEI7K,PROD_Q6D3V7,TRANS_MW6AVL,11,87.16,Clothing,73,South America,0.78,7618.49,2021-08-04,2023-03-31,Winter,Morning,Email Campaign,7618.49,2021,8,4,Wednesday,2023,3,31,Friday,Very High Value,958.76,692.59
CUST_W2IRVI,PROD_D4YUAI,TRANS_48GNZT,19,163.55,Clothing,40,Asia,0.79,5955.35,2021-09-07,2023-02-15,Fall,Afternoon,Loyalty Program,5955.35,2021,9,7,Tuesday,2023,2,15,Wednesday,High Value,3107.45,313.44
CUST_WW6MRZ,PROD_WLEKUL,TRANS_UTVJZF,10,40.38,Home,54,South America,0.98,1488.27,2022-12-17,2023-11-19,Fall,Afternoon,Email Campaign,1488.27,2022,12,17,Saturday,2023,11,19,Sunday,Low Value,403.8,148.83
CUST_U8S9ZR,PROD_KPB7OQ,TRANS_8D2RGQ,6,181.97,Home,82,Europe,0.68,5569.92,2021-02-22,2023-07-11,Spring,Afternoon,Loyalty Program,5569.92,2021,2,22,Monday,2023,7,11,Tuesday,High Value,1091.82,928.32
